iso3,year,CCA_USD,CCM_USD,Dual_Purpose_USD,Total_Climate_USD,Total_ODA_USD,protracted_crisis,Vulnerability_Score_new,countryname,region,CCA_Share,CCM_Share,Dual_Share,Total_Climate_Share,Vulnerability_Score
NRU,2017,0.572378,0.197173,0,0.769551,27.990797,"",50.8226582559446,Nauru,East Asia & Pacific,0.0204487925084806,0.00704420813741031,0,0.0274930006458909,50.8226582559446
NRU,2018,0.950414,0,1.64611,2.596524,40.31747,"",47.2220070950797,Nauru,East Asia & Pacific,0.0235732549686277,0,0.0408287027931068,0.0644019577617346,47.2220070950797
NRU,2019,0.16623,0.240245,0.108428,0.514903,57.220605,"",47.3941573977521,Nauru,East Asia & Pacific,0.00290507239481302,0.00419857497137613,0.00189491180668223,0.00899855917287138,47.3941573977521
NRU,2020,0,0.102934,0,0.102934,30.282776,"",48.1630447537698,Nauru,East Asia & Pacific,0,0.00339909392718818,0,0.00339909392718818,48.1630447537698
NRU,2021,0.792215,0.449193,0,1.241408,33.255982,"",47.055650337688,Nauru,East Asia & Pacific,0.0238217292756533,0.0135071338443712,0,0.0373288631200245,47.055650337688
NRU,2022,0.58048,0.358633,0,0.939113,35.577536,"",46.6789689925957,Nauru,East Asia & Pacific,0.0163159135022729,0.0100803214702671,0,0.02639623497254,46.6789689925957
PAK,2017,25.650634,164.555255,1.94392,192.149809,3768.275308,"",61.4870439741713,Pakistan,South Asia,0.00680699574830534,0.0436685861700846,0.000515864643932221,0.0509914465623222,61.4870439741713
PAK,2018,15.098533,60.556805,0.163246,75.818584,2613.888716,"",61.4101944976047,Pakistan,South Asia,0.00577627230554218,0.0231673233176772,6.24533091254984e-05,0.0290060489323448,61.4101944976047
PAK,2019,16.743646,139.328136,0.182017,156.253799,3439.438823,"",60.7685305435162,Pakistan,South Asia,0.00486813310591046,0.0405089734605232,5.29205516850096e-05,0.0454300271181186,60.7685305435162
PAK,2020,17.498476,104.76386,0.303797,122.566133,3714.928263,yes,59.5828174473439,Pakistan,South Asia,0.0047103132984509,0.0282007760535859,8.17773530180278e-05,0.0329928667050549,59.5828174473439
PAK,2021,2.657154,34.308455,0.046205,37.011814,3895.547282,yes,59.5197009283162,Pakistan,South Asia,0.000682100307773905,0.00880709500267849,1.18609778434721e-05,0.00950105628829587,59.5197009283162
PAK,2022,20.80942,39.047715,0.133915,59.99105,3215.668388,yes,59.7318411189137,Pakistan,South Asia,0.0064712580680443,0.0121429545240783,4.16445304185389e-05,0.0186558571225411,59.7318411189137
PAN,2017,6.355338,0.792625,0,7.147963,71.472917,"",51.4466497603828,Panama,Latin America & Caribbean,0.0889195273784614,0.0110898649903991,0,0.10000939236886,51.4466497603828
PAN,2018,0.230343,0.503857,0,0.7342,58.566128,"",51.3300316874859,Panama,Latin America & Caribbean,0.00393304129649821,0.00860321515535396,0,0.0125362564518522,51.3300316874859
PAN,2019,20.388717,1.027318,0,21.416035,92.027254,"",51.8591898316866,Panama,Latin America & Caribbean,0.221550857097181,0.0111631930254053,0,0.232714050122587,51.8591898316866
PAN,2020,4.032847,0.36436,0,4.397207,209.708561,"",52.2091530076968,Panama,Latin America & Caribbean,0.0192307218206509,0.00173745887274483,0,0.0209681806933957,52.2091530076968
PAN,2021,0.180282,1.289628,0.016647,1.486557,140.607104,"",52.1226503215103,Panama,Latin America & Caribbean,0.00128216850266684,0.00917185521437096,0.000118393733505812,0.0105724174505436,52.1226503215103
PAN,2022,0.863416,114.224415,0,115.087831,181.660695,yes,52.1970074946419,Panama,Latin America & Caribbean,0.00475290485924873,0.628778916650077,0,0.633531821509326,52.1970074946419
PER,2017,14.052358,114.974765,14.391347,143.41847,627.295705,"",51.0468979173898,Peru,Latin America & Caribbean,0.022401489262548,0.18328638963023,0.0229418867135397,0.228629765606318,51.0468979173898
PER,2018,12.759935,64.14183,2.785656,79.687421,589.509977,"",50.9418184131301,Peru,Latin America & Caribbean,0.0216449856623885,0.108805334095304,0.00472537549606221,0.135175695253755,50.9418184131301
PER,2019,21.705266,191.321847,0.651008,213.678121,620.54033,"",50.4708791791942,Peru,Latin America & Caribbean,0.0349780102124869,0.308314927734028,0.00104909861378389,0.344342036560299,50.4708791791942
PER,2020,20.910226,174.912252,3.177086,198.999564,664.412431,"",50.3685687141894,Peru,Latin America & Caribbean,0.0314717561327506,0.263258548213406,0.00478179794923193,0.299512102295389,50.3685687141894
PER,2021,22.763547,27.571995,3.098395,53.433937,459.032187000001,yes,50.8987300332672,Peru,Latin America & Caribbean,0.0495903068339736,0.0600654938386705,0.00674984257694329,0.116405643249587,50.8987300332672
PER,2022,15.278601,127.724905,5.646344,148.64985,991.802361,yes,50.888538052122,Peru,Latin America & Caribbean,0.0154048846834717,0.128780601884451,0.00569301326758991,0.149878499835513,50.888538052122
PHL,2017,19.363463,7.20255,27.685127,54.25114,824.629531,"",56.8997886405506,Philippines,East Asia & Pacific,0.0234814086472487,0.00873428579651485,0.0335728056772684,0.0657885001210319,56.8997886405506
PHL,2018,24.781036,59.645822,5.418789,89.845647,1158.175089,"",57.0745682412002,Philippines,East Asia & Pacific,0.021396623218167,0.0514998315595787,0.0046787304022216,0.0775751851799672,57.0745682412002
PHL,2019,20.526699,78.025342,4.078776,102.630817,1385.231672,"",56.4652306930047,Philippines,East Asia & Pacific,0.0148182426195638,0.0563265651350195,0.00294447209260748,0.0740892798471908,56.4652306930047
PHL,2020,21.750324,37.067989,5.599768,64.418081,1848.804907,"",55.8059953406283,Philippines,East Asia & Pacific,0.0117645317348782,0.0200497028429836,0.00302885825259225,0.0348430928304541,55.8059953406283
PHL,2021,300.426087,48.710665,2.692578,351.82933,1955.777815,"",55.6652182773897,Philippines,East Asia & Pacific,0.153609517755983,0.0249060320791092,0.00137673000447651,0.179892279839569,55.6652182773897
PHL,2022,40.215822,932.831664,8.146155,981.193641,2075.144458,"",55.1594310328048,Philippines,East Asia & Pacific,0.0193797698492564,0.449526133182579,0.00392558453875118,0.472831487570587,55.1594310328048
PLW,2017,0.454907,0.554994,0,1.009901,21.473458,"",51.1452651060215,Palau,East Asia & Pacific,0.0211846177732529,0.025845581088989,0,0.047030198862242,51.1452651060215
PLW,2018,0.764631,0,0,0.764631,92.657796,"",50.8343299252194,Palau,East Asia & Pacific,0.0082522036246146,0,0,0.0082522036246146,50.8343299252194
PLW,2019,1.240821,0.011087,0.108688,1.360596,22.778211,"",50.8478540828735,Palau,East Asia & Pacific,0.0544740322231627,0.000486737083961511,0.00477157753960572,0.05973234684673,50.8478540828735
PLW,2020,0.796734,0.011985,0,0.808719,61.874142,"",51.3735503208077,Palau,East Asia & Pacific,0.0128766876476445,0.000193699655665528,0,0.01307038730331,51.3735503208077
PLW,2021,1.023916,0.000185,0,1.024101,47.309505,"",51.4537532505256,Palau,East Asia & Pacific,0.0216429235520431,3.91041926986977e-06,0,0.021646833971313,51.4537532505256
PLW,2022,1.108291,21.575246,0.536205,23.219742,56.92584,"",51.4254289647437,Palau,East Asia & Pacific,0.0194690319896904,0.379006194726332,0.00941936034672479,0.407894587062747,51.4254289647437
PNG,2017,0.703649,2.788623,2.581389,6.073661,619.359736,"",62.3111433135654,Papua New Guinea,East Asia & Pacific,0.00113609096475073,0.00450242861767172,0.0041678347008337,0.00980635428325615,62.3111433135654
PNG,2018,17.647604,6.101306,4.282151,28.031061,890.384763,"",62.6032316678784,Papua New Guinea,East Asia & Pacific,0.0198201999105863,0.00685243756804944,0.0048093264596892,0.0314819639383249,62.6032316678784
PNG,2019,0.211246,1.944785,0.235307,2.391338,771.577382,"",63.4820852252537,Papua New Guinea,East Asia & Pacific,0.00027378459364948,0.00252053137555554,0.000304968763327487,0.0030992847325325,63.4820852252537
PNG,2020,0.961686,2.244664,1.365769,4.572119,1154.960517,"",62.6871721158965,Papua New Guinea,East Asia & Pacific,0.000832657035322706,0.00194349847199149,0.00118252440658974,0.00395867991390393,62.6871721158965
PNG,2021,0.794239,2.746361,1.390682,4.931282,1171.339947,"",63.4077849233367,Papua New Guinea,East Asia & Pacific,0.000678060201083537,0.00234463189532116,0.00118725738293292,0.00420994947933761,63.4077849233367
PNG,2022,2.439996,1.96549,3.582468,7.987954,730.229672,"",63.1150036578707,Papua New Guinea,East Asia & Pacific,0.00334140900261856,0.00269160522417117,0.00490594690597563,0.0109389611327654,63.1150036578707
PRK,2017,0.438234,0.023769,0,0.462003,83.484263,"",55.7686707142754,Democratic People's Republic of Korea,East Asia & Pacific,0.00524930069754584,0.000284712341534356,0,0.00553401303908019,55.7686707142754
PRK,2018,0,0,0,0,66.088415,"",55.4435416217125,Democratic People's Republic of Korea,East Asia & Pacific,0,0,0,0,55.4435416217125
PRK,2019,0.331257,0,0,0.331257,65.769563,yes,55.800035357053,Democratic People's Republic of Korea,East Asia & Pacific,0.00503663069800236,0,0,0.00503663069800236,55.800035357053
PRK,2020,0.286912,0,0,0.286912,60.517115,yes,55.9177248811732,Democratic People's Republic of Korea,East Asia & Pacific,0.00474100591212916,0,0,0.00474100591212916,55.9177248811732
PRK,2021,0.437295,0,0,0.437295,21.778639,"",55.9550280237275,Democratic People's Republic of Korea,East Asia & Pacific,0.0200790784033842,0,0,0.0200790784033842,55.9550280237275
PRK,2022,0,0,0,0,13.541129,"",55.928228225108,Democratic People's Republic of Korea,East Asia & Pacific,0,0,0,0,55.928228225108
PRY,2017,4.952132,0.343389,0.733991,6.029512,214.278308,"",51.4212256171057,Paraguay,Latin America & Caribbean,0.0231107481024164,0.00160253738796556,0.00342540972462784,0.0281386952150098,51.4212256171057
PRY,2018,2.131348,2.673676,0.215942,5.020966,220.671277,"",51.297915052747,Paraguay,Latin America & Caribbean,0.00965847494506501,0.012116103356759,0.000978568678877043,0.0227531469807011,51.297915052747
PRY,2019,1.064232,1.672015,0.300256,3.036503,194.830396,"",51.4601830882606,Paraguay,Latin America & Caribbean,0.00546235095677781,0.00858190012609737,0.00154111476527513,0.0155853658481503,51.4601830882606
PRY,2020,2.051161,0.143089,0.317346,2.511596,373.329399,"",51.2723816050013,Paraguay,Latin America & Caribbean,0.00549423915045062,0.000383278146278536,0.000850042886657313,0.00672756018338647,51.2723816050013
PRY,2021,0.03358,27.07176,0.151813,27.257153,235.542248,"",51.6019798772034,Paraguay,Latin America & Caribbean,0.000142564657869785,0.114933776126651,0.000644525562989447,0.11572086634751,51.6019798772034
PRY,2022,0.426796,1.340185,0.319625,2.086606,150.130678,"",51.6003637492571,Paraguay,Latin America & Caribbean,0.00284283003104802,0.008926789766446,0.00212897859556726,0.0138985983930613,51.6003637492571
PSE,2017,19.026959,2.188647,12.266818,33.482424,2383.680575,yes,,West Bank and Gaza Strip,Middle East & North Africa,0.00798217647093928,0.000918179651650683,0.00514616686843622,0.0140465229910262,
PSE,2018,27.866955,54.73777,0.315072,82.919797,2401.417466,yes,,West Bank and Gaza Strip,Middle East & North Africa,0.0116043775788878,0.0227939418176948,0.000131202510376011,0.0345295219069586,
PSE,2019,30.833327,22.268024,5.711711,58.813062,2435.762373,yes,,West Bank and Gaza Strip,Middle East & North Africa,0.0126585940163056,0.00914211675442447,0.00234493769314828,0.0241456484638783,
PSE,2020,24.070072,13.879534,2.524205,40.473811,2096.925886,yes,,West Bank and Gaza Strip,Middle East & North Africa,0.0114787423631433,0.00661899120644458,0.00120376452828052,0.0193014980978684,
PSE,2021,17.578248,10.841302,2.97688,31.39643,2088.293951,yes,,West Bank and Gaza Strip,Middle East & North Africa,0.00841751612199158,0.00519146358433329,0.00142550812761512,0.01503448783394,
PSE,2022,25.045689,9.823338,3.222605,38.091632,2278.016196,yes,,West Bank and Gaza Strip,Middle East & North Africa,0.0109945175297604,0.00431223360801778,0.00141465412127386,0.016721405259052,
RWA,2017,16.303426,3.815396,2.260313,22.379135,1360.144412,"",58.2824523635223,Rwanda,Sub-Saharan Africa,0.0119865404409719,0.00280514037063882,0.00166181839226642,0.0164534992038772,58.2824523635223
RWA,2018,21.536394,9.439094,4.879656,35.855144,1189.207964,"",57.9131407213778,Rwanda,Sub-Saharan Africa,0.0181098635831201,0.00793729464125923,0.00410328230866103,0.0301504405330404,57.9131407213778
RWA,2019,13.032583,2.306852,4.584072,19.923507,1273.05998,yes,57.8518899950955,Rwanda,Sub-Saharan Africa,0.01023721050441,0.00181205287750857,0.00360082955400106,0.0156500929359197,57.8518899950955
RWA,2020,20.508533,3.971773,0.055882,24.536188,1728.418465,yes,57.1884605794332,Rwanda,Sub-Saharan Africa,0.011865490571463,0.00229792326362355,3.23312907907403e-05,0.0141957451258773,57.1884605794332
RWA,2021,9.401469,17.571946,0.820734,27.794149,1333.833662,yes,57.006469118485,Rwanda,Sub-Saharan Africa,0.00704845684123992,0.0131740159966063,0.000615319603472416,0.0208377924413187,57.006469118485
RWA,2022,26.327407,3.751348,0.081499,30.160254,1140.244285,yes,57.0189606487206,Rwanda,Sub-Saharan Africa,0.0230892689806378,0.00328995115287949,7.14750348430819e-05,0.0264506951683603,57.0189606487206
SDN,2017,5.669078,0,0.04404,5.713118,985.925767,yes,67.0172162359631,Sudan,Sub-Saharan Africa,0.00575000490883813,0,4.46686773731516e-05,0.00579467358621128,67.0172162359631
SDN,2018,11.817572,0.406125,0.29683,12.520527,1027.628961,yes,67.1103672639203,Sudan,Sub-Saharan Africa,0.0114998432785508,0.000395205872365444,0.000288849391429326,0.0121838985423456,67.1103672639203
SDN,2019,9.409767,0.753025,0.838629,11.001421,1660.851192,yes,66.6765498428478,Sudan,Sub-Saharan Africa,0.00566562919382846,0.000453397031369924,0.000504939276943964,0.00662396550214235,66.6765498428478
SDN,2020,12.607046,0.468975,0.589522,13.665543,2437.696394,yes,66.6913734763306,Sudan,Sub-Saharan Africa,0.00517170474183341,0.000192384499215861,0.00024183569432642,0.00560592493537569,66.6913734763306
SDN,2021,9.645184,0.00379,0.879524,10.528498,4898.710777,yes,67.0776364037461,Sudan,Sub-Saharan Africa,0.00196892293484343,7.73672946317729e-07,0.00017954193256917,0.00214923854035892,67.0776364037461
SDN,2022,12.394098,0.515421,0.449408,13.358927,1623.127903,yes,67.2812477890147,Sudan,Sub-Saharan Africa,0.00763593428286964,0.000317547988083599,0.000276877748925003,0.00823036001987824,67.2812477890147
SEN,2017,22.425986,34.725129,16.726696,73.877811,1111.82878,"",60.5094648905244,Senegal,Sub-Saharan Africa,0.0201703593245715,0.0312324430025997,0.0150443092505664,0.0664471115777377,60.5094648905244
SEN,2018,7.798389,39.150604,1.426047,48.37504,1161.452077,yes,59.9166659001473,Senegal,Sub-Saharan Africa,0.00671434418555007,0.033708324928158,0.00122781389627667,0.0416504830099848,59.9166659001473
SEN,2019,61.827354,126.073985,2.155271,190.05661,1639.164836,"",59.5837245212532,Senegal,Sub-Saharan Africa,0.0377188142657301,0.0769135490410191,0.00131485922139438,0.115947222528144,59.5837245212532
SEN,2020,54.416659,100.134836,2.636602,157.188097,1781.987671,"",59.4770622501041,Senegal,Sub-Saharan Africa,0.0305370569536336,0.0561927771047973,0.0014795848719427,0.0882094189303736,59.4770622501041
SEN,2021,46.722274,78.674852,3.399407,128.796533,1465.914339,"",59.3497294771032,Senegal,Sub-Saharan Africa,0.0318724449014343,0.0536694743389095,0.00231896701571182,0.0878608862560557,59.3497294771032
SEN,2022,55.593686,9.546278,2.397075,67.537039,1639.933211,"",59.1405198263669,Senegal,Sub-Saharan Africa,0.0338999696006522,0.00582113828536887,0.00146169062491168,0.0411827985109328,59.1405198263669
SHN,2017,0,0,0,0,72.171569,"",,Saint Helena,Sub-Saharan Africa,0,0,0,0,
SHN,2018,0,0,0,0,69.388377,"",,Saint Helena,Sub-Saharan Africa,0,0,0,0,
SHN,2019,1.175031,0,0,1.175031,57.366205,"",,Saint Helena,Sub-Saharan Africa,0.0204829829688054,0,0,0.0204829829688054,
SHN,2020,0,0.051788,0,0.051788,69.730412,"",,Saint Helena,Sub-Saharan Africa,0,0.000742688857194763,0,0.000742688857194763,
SHN,2021,0.003334,0.063722,0.194493,0.261549,50.838068,"",,Saint Helena,Sub-Saharan Africa,6.55807769878273e-05,0.00125343079520646,0.00382573547051395,0.00514474704270823,
SHN,2022,0.073937,0,0,0.073937,51.607552,"",,Saint Helena,Sub-Saharan Africa,0.00143267791504623,0,0,0.00143267791504623,
SLB,2017,0.937023,15.081214,0,16.018237,207.765855,"",60.6627985132533,Solomon Islands,East Asia & Pacific,0.00450999515777027,0.0725875481320066,0,0.0770975432897769,60.6627985132533
SLB,2018,2.383955,14.397542,0.716611,17.498108,212.573951,"",60.0734998438089,Solomon Islands,East Asia & Pacific,0.0112147089932012,0.0677295686149241,0.00337111389532389,0.0823153915034491,60.0734998438089
SLB,2019,0.184512,0.121366,0.419224,0.725102,250.99915,"",61.4144916662272,Solomon Islands,East Asia & Pacific,0.000735110059137651,0.000483531517935419,0.00167022079556843,0.0028888623726415,61.4144916662272
SLB,2020,1.0264,0.095182,0.021754,1.143336,233.013443,"",59.3237153717498,Solomon Islands,East Asia & Pacific,0.00440489607288452,0.000408482870235088,9.33594204691443e-05,0.00490673836358875,59.3237153717498
SLB,2021,2.783799,0.532269,0.018895,3.334963,256.99965,"",60.5729651222161,Solomon Islands,East Asia & Pacific,0.010831917475374,0.00207108842366128,7.35215009047678e-05,0.01297652739994,60.5729651222161
SLB,2022,1.488585,0.834974,3.596962,5.920521,257.806808,"",61.851677214143,Solomon Islands,East Asia & Pacific,0.00577403293399451,0.00323875853581027,0.0139521606427089,0.0229649521125137,61.851677214143
SLE,2017,8.492876,4.193773,0.067233,12.753882,637.217054,"",64.920948763092,Sierra Leone,Sub-Saharan Africa,0.0133280739218885,0.00658138851381087,0.000105510358798401,0.0200149727944978,64.920948763092
SLE,2018,15.998892,20.357532,0.080732,36.437156,569.730899,"",64.9264165236204,Sierra Leone,Sub-Saharan Africa,0.0280814890469895,0.0357318376723675,0.000141701986221393,0.0639550287055784,64.9264165236204
SLE,2019,9.930377,12.67715,0.00751,22.615037,628.773246,"",64.8639932415723,Sierra Leone,Sub-Saharan Africa,0.0157932562544177,0.0201617197942929,1.19438924091882e-05,0.0359669199411198,64.8639932415723
SLE,2020,19.290709,7.209649,0,26.500358,923.308889,"",65.0536374558846,Sierra Leone,Sub-Saharan Africa,0.0208930177428412,0.00780849083756628,0,0.0287015085804075,65.0536374558846
SLE,2021,8.184983,6.669364,0.672761,15.527108,706.541119,"",64.8775281151763,Sierra Leone,Sub-Saharan Africa,0.0115845812506774,0.00943945627600479,0.000952189450703435,0.0219762269773856,64.8775281151763
SLE,2022,8.730675,0.740154,2.298324,11.769153,559.840516,"",64.9934067621161,Sierra Leone,Sub-Saharan Africa,0.0155949323967828,0.00132208009039489,0.00410531916557465,0.0210223316527523,64.9934067621161
SLV,2017,3.887058,7.571857,0.533672,11.992587,237.652003,"",54.3674069793281,El Salvador,Latin America & Caribbean,0.0163560918945842,0.0318611116439864,0.00224560278585155,0.0504628063244222,54.3674069793281
SLV,2018,1.514354,0.863597,0.789098,3.167049,338.907519,"",54.0649121397325,El Salvador,Latin America & Caribbean,0.00446833993081163,0.00254817893255416,0.00232835790226301,0.0093448767656288,54.0649121397325
SLV,2019,1.714396,0.532441,0.563593,2.81043,392.66641,"",53.9456805625118,El Salvador,Latin America & Caribbean,0.00436603680971846,0.0013559626859858,0.00143529720303807,0.00715729669874233,53.9456805625118
SLV,2020,40.321953,12.099204,0.851266,53.272423,414.377812,"",53.7546794115731,El Salvador,Latin America & Caribbean,0.0973072202041551,0.0291984842084161,0.00205432331400987,0.128560027726581,53.7546794115731
SLV,2021,1.061176,0.288575,1.391051,2.740802,283.276303,"",53.8469822934532,El Salvador,Latin America & Caribbean,0.00374608108324543,0.0010187050485476,0.0049105801836167,0.00967536631540974,53.8469822934532
SLV,2022,4.383814,1.100953,3.080314,8.565081,757.864082,"",53.9181050996508,El Salvador,Latin America & Caribbean,0.00578443299282786,0.0014527050775313,0.00406446759143284,0.011301605661792,53.9181050996508
SOM,2017,18.026656,0.687538,0.022157,18.736351,1928.722996,yes,62.496229512355,Somalia,Sub-Saharan Africa,0.00934642042293563,0.000356473169773935,1.14879119738561e-05,0.00971438150468342,62.496229512355
SOM,2018,9.588692,2.837336,0.003532,12.42956,1665.52376,yes,62.5392074732287,Somalia,Sub-Saharan Africa,0.00575716314008033,0.00170356981277769,2.12065422591149e-06,0.00746285360708394,62.5392074732287
SOM,2019,18.607622,2.283283,0,20.890905,1873.335874,yes,62.8212744577507,Somalia,Sub-Saharan Africa,0.00993288083480112,0.00121883268862229,0,0.0111517135234234,62.8212744577507
SOM,2020,19.001542,0.202596,1.613341,20.817479,3569.742444,yes,62.6470128006175,Somalia,Sub-Saharan Africa,0.00532294480570655,5.67536742995344e-05,0.000451948852139653,0.00583164733214574,62.6470128006175
SOM,2021,17.422092,4.369458,0.918884,22.710434,2454.328583,yes,62.7634386456543,Somalia,Sub-Saharan Africa,0.00709851652328657,0.00178030685469958,0.000374393227689514,0.00925321660567566,62.7634386456543
SOM,2022,10.111665,0.444438,6.905744,17.461847,2015.107458,yes,62.5737791686469,Somalia,Sub-Saharan Africa,0.00501792842850964,0.000220553002389811,0.00342698548039417,0.00866546691129362,62.5737791686469
SRB,2017,0.543778,38.058011,15.93804,54.539829,2221.476085,"",47.9747442453215,Serbia,Europe & Central Asia,0.000244782288529566,0.0171318571723449,0.00717452693171802,0.0245511663925925,47.9747442453215
SRB,2018,1.022545,47.541673,6.441142,55.00536,1501.849689,"",48.8956442820686,Serbia,Europe & Central Asia,0.000680857084093986,0.0316554135531735,0.00428880602844404,0.0366250766657115,48.8956442820686
SRB,2019,3.916237,75.946351,9.492887,89.355475,1004.926685,"",48.850841518682,Serbia,Europe & Central Asia,0.00389703752368761,0.0755740216013868,0.00944634781989096,0.0889174069449654,48.850841518682
SRB,2020,15.638652,38.49532,38.91777,93.051742,796.386282,"",48.9107676057177,Serbia,Europe & Central Asia,0.0196370183081582,0.0483374976064693,0.0488679562664793,0.116842472181107,48.9107676057177
SRB,2021,2.367138,88.439183,30.601264,121.407585,916.935832,"",48.7686484318672,Serbia,Europe & Central Asia,0.00258157432329463,0.0964507874090801,0.0333733974963692,0.132405759228744,48.7686484318672
SRB,2022,1.455628,147.539584,15.816742,164.811954,1072.857539,"",48.8669763742375,Serbia,Europe & Central Asia,0.00135677659622617,0.137520200620038,0.0147426302421686,0.153619607458433,48.8669763742375
SSD,2017,6.934385,0.042198,8.884923,15.861506,2466.149121,yes,,South Sudan,Sub-Saharan Africa,0.00281182712795087,1.71108874320175e-05,0.00360275172508516,0.00643168974046805,
SSD,2018,8.520092,8.283391,0,16.803483,1743.389222,yes,,South Sudan,Sub-Saharan Africa,0.00488708539234046,0.00475131479274454,0,0.009638400185085,
SSD,2019,18.137832,2.104206,0,20.242038,1830.562634,yes,,South Sudan,Sub-Saharan Africa,0.00990833728555174,0.00114948593449767,0,0.0110578232200494,
SSD,2020,12.339807,1.102651,0,13.442458,1963.181209,yes,,South Sudan,Sub-Saharan Africa,0.00628561792636841,0.000561665420871498,0,0.0068472833472399,
SSD,2021,13.718987,0.906067,0,14.625054,2134.289835,yes,,South Sudan,Sub-Saharan Africa,0.00642789314507512,0.000424528564556463,0,0.00685242170963159,
SSD,2022,27.893031,1.045731,0.016004,28.954766,2086.789631,yes,,South Sudan,Sub-Saharan Africa,0.0133664795845442,0.000501119511265196,7.66919662732405e-06,0.0138752682924367,
STP,2017,0.039792,0,0.165654,0.205446,47.815485,"",59.5071028280158,Sao Tome and Principe,Sub-Saharan Africa,0.000832199025064788,0,0.00346444253362692,0.00429664155869171,59.5071028280158
STP,2018,0.067345,0.023071,0.496782,0.587198,55.806422,"",59.2663052417718,Sao Tome and Principe,Sub-Saharan Africa,0.00120676075595744,0.000413411202029759,0.00890187871209517,0.0105220506700824,59.2663052417718
STP,2019,0,0,0.089831,0.089831,55.704105,"",59.3959826287052,Sao Tome and Principe,Sub-Saharan Africa,0,0,0.00161264596208843,0.00161264596208843,59.3959826287052
STP,2020,0.014356,0.441787,0,0.456143,96.423699,"",59.4216847562939,Sao Tome and Principe,Sub-Saharan Africa,0.000148884560008427,0.00458172632435518,0,0.00473061088436361,59.4216847562939
STP,2021,0.056677,1.560906,0.060141,1.677724,73.661678,"",59.0299687968043,Sao Tome and Principe,Sub-Saharan Africa,0.000769423145641619,0.021190204219893,0.000816448954638259,0.0227760763201729,59.0299687968043
STP,2022,0.299223,1.941079,0,2.240302,92.304984,"",58.544754826646,Sao Tome and Principe,Sub-Saharan Africa,0.0032416776108211,0.021028972823396,0,0.0242706504342171,58.544754826646
SUR,2017,1.494749,0,0,1.494749,25.592014,"",54.4858582463745,Suriname,Latin America & Caribbean,0.0584068530128188,0,0,0.0584068530128188,54.4858582463745
SUR,2018,1.232694,0.179482,0,1.412176,20.147069,"",54.5008721237191,Suriname,Latin America & Caribbean,0.0611847807738188,0.00890859112062405,0,0.0700933718944428,54.5008721237191
SUR,2019,0.933623,0,0,0.933623,35.296818,"",54.902754410269,Suriname,Latin America & Caribbean,0.0264506279291238,0,0,0.0264506279291238,54.902754410269
SUR,2020,1.596641,0.022108,0.271178,1.889927,31.367959,"",54.8882472404283,Suriname,Latin America & Caribbean,0.0509003789503805,0.000704795616444156,0.00864506358223689,0.0602502381490616,54.8882472404283
SUR,2021,2.319387,0,0,2.319387,30.32906,"",54.7580777357892,Suriname,Latin America & Caribbean,0.0764740812936504,0,0,0.0764740812936504,54.7580777357892
SUR,2022,1.451637,0.227893,0,1.67953,70.51824,"",54.7511458101547,Suriname,Latin America & Caribbean,0.0205852698535868,0.0032316887091907,0,0.0238169585627775,54.7511458101547
SWZ,2017,1.016795,0.121199,0,1.137994,176.245377,"",56.6565866686343,Eswatini,Sub-Saharan Africa,0.00576920097030403,0.000687671938197845,0,0.00645687290850188,56.6565866686343
SWZ,2018,0.57062,0.208691,0,0.779311,140.980997,"",57.4368969236466,Eswatini,Sub-Saharan Africa,0.00404749584796879,0.00148027751569951,0,0.0055277733636683,57.4368969236466
SWZ,2019,0.193516,0.204784,0,0.3983,97.143337,"",57.3783987330003,Eswatini,Sub-Saharan Africa,0.00199206663036498,0.00210806017503805,0,0.00410012680540303,57.3783987330003
SWZ,2020,0.820337,0.031176,0,0.851513,125.463066,"",57.0151838551539,Eswatini,Sub-Saharan Africa,0.00653847403984212,0.000248487471205271,0,0.00678696151104739,57.0151838551539
SWZ,2021,3.074129,0.304782,0,3.378911,139.857846,"",57.7805048329484,Eswatini,Sub-Saharan Africa,0.0219803828524572,0.00217922704172064,0,0.0241596098941779,57.7805048329484
SWZ,2022,0.649605,0.241239,0.740729,1.631573,114.77654,"",57.4415066482064,Eswatini,Sub-Saharan Africa,0.00565973673714158,0.00210181453457301,0.00645366204626834,0.0142152133179829,57.4415066482064
SYC,2017,0,0.207102,0.774761,0.981863,22.096816,"",49.3932730938581,Seychelles,Sub-Saharan Africa,0,0.00937248153761157,0.0350621103058468,0.0444345918434584,49.3932730938581
SYC,2018,0,0,0,0,0,,,Seychelles,Sub-Saharan Africa,,,,,
SYC,2019,0,0,0,0,0,,,Seychelles,Sub-Saharan Africa,,,,,
SYC,2020,0,0,0,0,0,,,Seychelles,Sub-Saharan Africa,,,,,
SYC,2021,0,0,0,0,0,,,Seychelles,Sub-Saharan Africa,,,,,
SYC,2022,0,0,0,0,0,,,Seychelles,Sub-Saharan Africa,,,,,
SYR,2017,0,0,0,0,9647.688679,yes,61.6825255242865,Syrian Arab Republic,Middle East & North Africa,0,0,0,0,61.6825255242865
SYR,2018,1.1245,0,0,1.1245,9946.462199,yes,61.6072184392493,Syrian Arab Republic,Middle East & North Africa,0.000113055273071169,0,0,0.000113055273071169,61.6072184392493
